"","V1","V2"
"256","23","-0.9329710868260161023491969890384229782357"
"257","23","-0.8767523582704416673781568859341456716389"
"258","23","-0.8048884016188398921511184069967785579414"
"259","23","-0.7186613631319501944616244837486188483299"
"260","23","-0.6196098757636461563850973116495956533872"
"261","23","-0.5095014778460075496897930478668464305448"
"262","23","-0.3903010380302908314214888728806054585781"
"263","23","-0.2641356809703449305338695382833096029790"
"264","23","-0.1332568242984661109317426822417661370104"
"265","23","0"
"266","23","0.1332568242984661109317426822417661370104"
"267","23","0.2641356809703449305338695382833096029790"
"268","23","0.3903010380302908314214888728806054585781"
"269","23","0.5095014778460075496897930478668464305448"
"270","23","0.6196098757636461563850973116495956533872"
"271","23","0.7186613631319501944616244837486188483299"
"272","23","0.8048884016188398921511184069967785579414"
"273","23","0.8767523582704416673781568859341456716389"
"274","23","0.9329710868260161023491969890384229782357"
"275","23","0.9725424712181152319560240768207773751816"
"276","23","0.9947693349975521235239257154455743605736"
"277","24","-0.9951872199970213601799974097007368118746"
"278","24","-0.9747285559713094981983919930081690617412"
"279","24","-0.9382745520027327585236490017087214496548"
"280","24","-0.8864155270044010342131543419821967550873"
"281","24","-0.8200019859739029219539498726697452080761"
"282","24","-0.7401241915785543642438281030999784255233"
"283","24","-0.6480936519369755692524957869107476266697"
"284","24","-0.5454214713888395356583756172183723700108"
"285","24","-0.4337935076260451384870842319133497124524"
"286","24","-0.3150426796961633743867932913198102407865"
"287","24","-0.1911188674736163091586398207570696318404"
"288","24","-0.06405689286260562608504308262474503859100"
"289","24","0.06405689286260562608504308262474503859100"
"290","24","0.1911188674736163091586398207570696318404"
"291","24","0.3150426796961633743867932913198102407865"
"292","24","0.4337935076260451384870842319133497124524"
"293","24","0.5454214713888395356583756172183723700108"
"294","24","0.6480936519369755692524957869107476266697"
"295","24","0.7401241915785543642438281030999784255233"
"296","24","0.8200019859739029219539498726697452080761"
"297","24","0.8864155270044010342131543419821967550873"
"298","24","0.9382745520027327585236490017087214496548"
"299","24","0.9747285559713094981983919930081690617412"
"300","24","0.9951872199970213601799974097007368118746"
"301","25","-0.9955569697904980979087849468939016172576"
"302","25","-0.9766639214595175114983153864795940677454"
"303","25","-0.9429745712289743394140111696584705319052"
"304","25","-0.8949919978782753688510420067828049541746"
"305","25","-0.8334426287608340014210211086935695694610"
"306","25","-0.7592592630373576305772828652043609763875"
"307","25","-0.6735663684734683644851206332476221758834"
"308","25","-0.5776629302412229677236898416126540673957"
"309","25","-0.4730027314457149605221821150091920413318"
"310","25","-0.3611723058093878377358217301276406674221"
"311","25","-0.2438668837209884320451903627974515864056"
"312","25","-0.1228646926107103963873598188080368055322"
"313","25","0"
"314","25","0.1228646926107103963873598188080368055322"
"315","25","0.2438668837209884320451903627974515864056"
"316","25","0.3611723058093878377358217301276406674221"
"317","25","0.4730027314457149605221821150091920413318"
"318","25","0.5776629302412229677236898416126540673957"
"319","25","0.6735663684734683644851206332476221758834"
"320","25","0.7592592630373576305772828652043609763875"
"321","25","0.8334426287608340014210211086935695694610"
"322","25","0.8949919978782753688510420067828049541746"
"323","25","0.9429745712289743394140111696584705319052"
"324","25","0.9766639214595175114983153864795940677454"
"325","25","0.9955569697904980979087849468939016172576"
"326","26","-0.9958857011456169290032169593229060259569"
"327","26","-0.9783854459564709911005803543119263054469"
"328","26","-0.9471590666617142501359152835180367545207"
"329","26","-0.9026378619843070742176655992312102513411"
"330","26","-0.8454459427884980187975070614678381615721"
"331","26","-0.7763859488206788561929672472422838669762"
"332","26","-0.6964272604199572648638139137294246978608"
"333","26","-0.6066922930176180632319787469168870544353"
"334","26","-0.5084407148245057176957030647255691753763"
"335","26","-0.4030517551234863064810773770988831036599"
"336","26","-0.2920048394859568951428353820778302968847"
"337","26","-0.1768588203568901839690577484183447499774"
"338","26","-0.05923009342931320709371857519840336079023"
"339","26","0.05923009342931320709371857519840336079023"
"340","26","0.1768588203568901839690577484183447499774"
"341","26","0.2920048394859568951428353820778302968847"
"342","26","0.4030517551234863064810773770988831036599"
"343","26","0.5084407148245057176957030647255691753763"
"344","26","0.6066922930176180632319787469168870544353"
"345","26","0.6964272604199572648638139137294246978608"
"346","26","0.7763859488206788561929672472422838669762"
"347","26","0.8454459427884980187975070614678381615721"
"348","26","0.9026378619843070742176655992312102513411"
"349","26","0.9471590666617142501359152835180367545207"
"350","26","0.9783854459564709911005803543119263054469"
"351","26","0.9958857011456169290032169593229060259569"
"352","27","-0.9961792628889885669388872083812299902607"
"353","27","-0.9799234759615012228558733556610471845676"
"354","27","-0.9509005578147050068519080306438828930926"
"355","27","-0.9094823206774911043006450182096892549480"
"356","27","-0.8562079080182944903027372227068427977643"
"357","27","-0.7917716390705082271443973441072707329194"
"358","27","-0.7170134737394236992948162116423395497507"
"359","27","-0.6329079719464951409277346376344886121031"
"360","27","-0.5405515645794568949003009415599828209592"
"361","27","-0.4411482517500268805859741556892814524477"
"362","27","-0.3359939036385088997303190342072845417900"
"363","27","-0.2264593654395368588572391073602301711794"
"364","27","-0.1139725856095299669328949838699766271733"
"365","27","0"
"366","27","0.1139725856095299669328949838699766271733"
"367","27","0.2264593654395368588572391073602301711794"
"368","27","0.3359939036385088997303190342072845417900"
"369","27","0.4411482517500268805859741556892814524477"
"370","27","0.5405515645794568949003009415599828209592"
"371","27","0.6329079719464951409277346376344886121031"
"372","27","0.7170134737394236992948162116423395497507"
"373","27","0.7917716390705082271443973441072707329194"
"374","27","0.8562079080182944903027372227068427977643"
"375","27","0.9094823206774911043006450182096892549480"
"376","27","0.9509005578147050068519080306438828930926"
"377","27","0.9799234759615012228558733556610471845676"
"378","27","0.9961792628889885669388872083812299902607"
"379","28","-0.9964424975739544499504363904833109917501"
"380","28","-0.9813031653708727536945599458078302764442"
"381","28","-0.9542592806289381972541018397052155890034"
"382","28","-0.9156330263921320738696894233299271463525"
"383","28","-0.8658925225743950489422545673796868043419"
"384","28","-0.8056413709171791714478859554252776586717"
"385","28","-0.7356108780136317720281445102925343680161"
"386","28","-0.6566510940388649612198981765067428215696"
"387","28","-0.5697204718114017193080032833564309331247"
"388","28","-0.4758742249551182610344118476674340426272"
"389","28","-0.3762515160890787102213572095560869828717"
"390","28","-0.2720616276351780776768263561257697348248"
"391","28","-0.1645692821333807712814717778911654571457"
"392","28","-0.05507928988403427042651652734187997785080"
"393","28","0.05507928988403427042651652734187997785080"
"394","28","0.1645692821333807712814717778911654571457"
"395","28","0.2720616276351780776768263561257697348248"
"396","28","0.3762515160890787102213572095560869828717"
"397","28","0.4758742249551182610344118476674340426272"
"398","28","0.5697204718114017193080032833564309331247"
"399","28","0.6566510940388649612198981765067428215696"
"400","28","0.7356108780136317720281445102925343680161"
"401","28","0.8056413709171791714478859554252776586717"
"402","28","0.8658925225743950489422545673796868043419"
"403","28","0.9156330263921320738696894233299271463525"
"404","28","0.9542592806289381972541018397052155890034"
"405","28","0.9813031653708727536945599458078302764442"
"406","28","0.9964424975739544499504363904833109917501"
"407","29","-0.9966794422605965861631915325493538856518"
"408","29","-0.9825455052614131748709260157863769561068"
"409","29","-0.9572855957780877257982080369808235637376"
"410","29","-0.9211802329530587850937534360831064254088"
"411","29","-0.8746378049201027904177934212565785469106"
"412","29","-0.8181854876152524449895722145787849756300"
"413","29","-0.7524628517344771339126100772121381902126"
"414","29","-0.6782145376026865151561850053919859263883"
"415","29","-0.5962817971382278203795862111889897800782"
"416","29","-0.5075929551242276421026279196275201533512"
"417","29","-0.4131528881740086638907065860316168233234"
"418","29","-0.3140316378676399349481959231910474482584"
"419","29","-0.2113522861660010745063757289029374990567"
"420","29","-0.1062782301326792301709823924303769809172"
"421","29","0"
"422","29","0.1062782301326792301709823924303769809172"
"423","29","0.2113522861660010745063757289029374990567"
"424","29","0.3140316378676399349481959231910474482584"
"425","29","0.4131528881740086638907065860316168233234"
"426","29","0.5075929551242276421026279196275201533512"
"427","29","0.5962817971382278203795862111889897800782"
"428","29","0.6782145376026865151561850053919859263883"
"429","29","0.7524628517344771339126100772121381902126"
"430","29","0.8181854876152524449895722145787849756300"
"431","29","0.8746378049201027904177934212565785469106"
"432","29","0.9211802329530587850937534360831064254088"
"433","29","0.9572855957780877257982080369808235637376"
"434","29","0.9825455052614131748709260157863769561068"
"435","29","0.9966794422605965861631915325493538856518"
"436","30","-0.9968934840746495402716300509186952833409"
"437","30","-0.9836681232797472099700325816056628019403"
"438","30","-0.9600218649683075122168710255817976629304"
"439","30","-0.9262000474292743258793242770804740040865"
"440","30","-0.8825605357920526815431164625302255900567"
"441","30","-0.8295657623827683974428981197325019164391"
"442","30","-0.7677774321048261949179773409745031316949"
"443","30","-0.6978504947933157969322923880266400683824"
"444","30","-0.6205261829892428611404775564311892992074"
"445","30","-0.5366241481420198992641697933110727941642"
"446","30","-0.4470337695380891767806099003228540001624"
"447","30","-0.3527047255308781134710372070893738606536"
"448","30","-0.2546369261678898464398051298178051078828"
"449","30","-0.1538699136085835469637946727432559204186"
"450","30","-0.05147184255531769583302521316672257374914"
"451","30","0.05147184255531769583302521316672257374914"
"452","30","0.1538699136085835469637946727432559204186"
"453","30","0.2546369261678898464398051298178051078828"
"454","30","0.3527047255308781134710372070893738606536"
"455","30","0.4470337695380891767806099003228540001624"
"456","30","0.5366241481420198992641697933110727941642"
"457","30","0.6205261829892428611404775564311892992074"
"458","30","0.6978504947933157969322923880266400683824"
"459","30","0.7677774321048261949179773409745031316949"
"460","30","0.8295657623827683974428981197325019164391"
"461","30","0.8825605357920526815431164625302255900567"
"462","30","0.9262000474292743258793242770804740040865"
"463","30","0.9600218649683075122168710255817976629304"
"464","30","0.9836681232797472099700325816056628019403"
"465","30","0.9968934840746495402716300509186952833409"
"466","31","-0.9970874818194770740556265542231025082514"
"467","31","-0.9846859096651524840024651667346847109385"
"468","31","-0.9625039250929496617890524041058583018972"
"469","31","-0.9307569978966481649569457597292635128134"
"470","31","-0.8897600299482710433741920089821592615436"
"471","31","-0.8399203201462673400869045359401783560547"
"472","31","-0.7817331484166249404063600201946844910954"
"473","31","-0.7157767845868532839059708653664859558902"
"474","31","-0.6427067229242603461844182032325014539917"
"475","31","-0.5632491614071492627209449235951614279486"
"476","31","-0.4781937820449024804405940393564857484395"
"477","31","-0.3883859016082329430613514612875201019851"
"478","31","-0.2947180699817016166179038976717043387529"
"479","31","-0.1981211993355706287724129960328339377748"
"480","31","-0.09955531215234152032517479011894073383900"
"481","31","0"
"482","31","0.09955531215234152032517479011894073383900"
"483","31","0.1981211993355706287724129960328339377748"
"484","31","0.2947180699817016166179038976717043387529"
"485","31","0.3883859016082329430613514612875201019851"
"486","31","0.4781937820449024804405940393564857484395"
"487","31","0.5632491614071492627209449235951614279486"
"488","31","0.6427067229242603461844182032325014539917"
"489","31","0.7157767845868532839059708653664859558902"
"490","31","0.7817331484166249404063600201946844910954"
"491","31","0.8399203201462673400869045359401783560547"
"492","31","0.8897600299482710433741920089821592615436"
"493","31","0.9307569978966481649569457597292635128134"
"494","31","0.9625039250929496617890524041058583018972"
"495","31","0.9846859096651524840024651667346847109385"
"496","31","0.9970874818194770740556265542231025082514"
"497","32","-0.9972638618494815635449811286650407271385"
"498","32","-0.9856115115452683354001750446309019786324"
"499","32","-0.9647622555875064307738119281182749603889"
"500","32","-0.9349060759377396891709191348354093255287"
"501","32","-0.8963211557660521239653072437192122684790"
"502","32","-0.8493676137325699701336930049677425389549"
"503","32","-0.7944837959679424069630972989704289020955"
"504","32","-0.7321821187402896803874266650912671466303"
"505","32","-0.6630442669302152009751151686632383689770"
"506","32","-0.5877157572407623290407454764018268584509"
"507","32","-0.5068999089322293900237474743778212301803"
"508","32","-0.4213512761306353453641194361724264783359"
"509","32","-0.3318686022821276497799168057301879961958"
"510","32","-0.2392873622521370745446032091655015206089"
"511","32","-0.1444719615827964934851863735988106522038"
"512","32","-0.04830766568773831623481257044050216369085"
"513","32","0.04830766568773831623481257044050216369085"
"514","32","0.1444719615827964934851863735988106522038"
"515","32","0.2392873622521370745446032091655015206089"
"516","32","0.3318686022821276497799168057301879961958"
"517","32","0.4213512761306353453641194361724264783359"
"518","32","0.5068999089322293900237474743778212301803"
"519","32","0.5877157572407623290407454764018268584509"
"520","32","0.6630442669302152009751151686632383689770"
"521","32","0.7321821187402896803874266650912671466303"
"522","32","0.7944837959679424069630972989704289020955"
"523","32","0.8493676137325699701336930049677425389549"
"524","32","0.8963211557660521239653072437192122684790"
"525","32","0.9349060759377396891709191348354093255287"
"526","32","0.9647622555875064307738119281182749603889"
"527","32","0.9856115115452683354001750446309019786324"
"528","32","0.9972638618494815635449811286650407271385"
"529","33","-0.9974246942464552172661680175804041610782"
"530","33","-0.9864557262306424881103756982646259215892"
"531","33","-0.9668229096899927689283777066785922452183"
"532","33","-0.9386943726111683503558351243635537126144"
"533","33","-0.9023167677434335830405313315187616074752"
"534","33","-0.8580096526765040646430614801460684733274"
"535","33","-0.8061623562741665897962008707827771756977"
"536","33","-0.7472304964495621578590551248979482688543"
"537","33","-0.6817319599697427862682159469193281346689"
"538","33","-0.6102423458363790273072875135380974314063"
"539","33","-0.5333899047863476435488942649954921254527"
"540","33","-0.4518500172724506957259932772407670537988"
"541","33","-0.3663392577480733410702206232538711112969"
"542","33","-0.2776090971524970294032480672983210057548"
"543","33","-0.1864392988279915723357987592188239878373"
"544","33","-0.09363106585473338567074292412253772132151"
"545","33","0"
"546","33","0.09363106585473338567074292412253772132151"
"547","33","0.1864392988279915723357987592188239878373"
"548","33","0.2776090971524970294032480672983210057548"
"549","33","0.3663392577480733410702206232538711112969"
"550","33","0.4518500172724506957259932772407670537988"
"551","33","0.5333899047863476435488942649954921254527"
"552","33","0.6102423458363790273072875135380974314063"
"553","33","0.6817319599697427862682159469193281346689"
"554","33","0.7472304964495621578590551248979482688543"
"555","33","0.8061623562741665897962008707827771756977"
"556","33","0.8580096526765040646430614801460684733274"
"557","33","0.9023167677434335830405313315187616074752"
"558","33","0.9386943726111683503558351243635537126144"
"559","33","0.9668229096899927689283777066785922452183"
"560","33","0.9864557262306424881103756982646259215892"
"561","33","0.9974246942464552172661680175804041610782"
"562","34","-0.9975717537908419192433724374546292314005"
"563","34","-0.9872278164063094850497504310996849729488"
"564","34","-0.9687082625333442817646465730559935109678"
"565","34","-0.9421623974051070916316760254605729030062"
"566","34","-0.9078096777183244688008998890192874601624"
"567","34","-0.8659346383345644692635720906712998446966"
"568","34","-0.8168842279009336645915789065869732583931"
"569","34","-0.7610648766298730141874089689787368336045"
"570","34","-0.6989391132162629079330001065757771826378"
"571","34","-0.6310217270805285453177757555190082778109"
"572","34","-0.5578755006697466427364598862162745813374"
"573","34","-0.4801065451903270341941026805073971085874"
"574","34","-0.3983592777586459406314947529323515293425"
"575","34","-0.3133110813394632474583167656509779947712"
"576","34","-0.2256666916164494838686411809343472443522"
"577","34","-0.1361523572591829758944288243311178314973"
"578","34","-0.04550982195310254274907567085193016383108"
"579","34","0.04550982195310254274907567085193016383108"
"580","34","0.1361523572591829758944288243311178314973"
"581","34","0.2256666916164494838686411809343472443522"
"582","34","0.3133110813394632474583167656509779947712"
"583","34","0.3983592777586459406314947529323515293425"
"584","34","0.4801065451903270341941026805073971085874"
"585","34","0.5578755006697466427364598862162745813374"
"586","34","0.6310217270805285453177757555190082778109"
"587","34","0.6989391132162629079330001065757771826378"
"588","34","0.7610648766298730141874089689787368336045"
"589","34","0.8168842279009336645915789065869732583931"
"590","34","0.8659346383345644692635720906712998446966"
"591","34","0.9078096777183244688008998890192874601624"
"592","34","0.9421623974051070916316760254605729030062"
"593","34","0.9687082625333442817646465730559935109678"
"594","34","0.9872278164063094850497504310996849729488"
"595","34","0.9975717537908419192433724374546292314005"
"596","35","-0.9977065690996002972601631393120947251933"
"597","35","-0.9879357644438514980351170891854859853130"
"598","35","-0.9704376160392298332150704825847701425249"
"599","35","-0.9453451482078273295387259855299746448628"
"600","35","-0.9128542613593176144649370635557642304881"
"601","35","-0.8732191250252223315232823491413852666443"
"602","35","-0.8267498990922254068340506127485575790469"
"603","35","-0.7738102522869125552674230092098874810118"
"604","35","-0.7148145015566287832644086312244467469620"
"605","35","-0.6502243646658903886757928089845592633698"
